OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
30606,"FLORENCE, SC",2703,WM Supercenter,Retail,2014 S IRBY ST,FLORENCE,FLORENCE,SC,29505-3420,Open,f7761663-3560-46d1-a105-e10dc40dd6a5,-8879294.3202,4049664.5819
30607,"RANDLEMAN, NC",2704,WM Supercenter,Retail,1021 HIGH POINT ST,RANDLEMAN,RANDOLPH,NC,27317-7192,Open,5d933612-c944-4ea9-9c94-4b0304863d59,-8885858.1626,4275841.4703
30608,"FRANKLIN, VA",2705,WM Supercenter,Retail,1500 ARMORY DR,FRANKLIN,FRANKLIN CITY,VA,23851-2452,Open,392e7cf9-ccc4-4144-a8ba-bd11137c0050,-8566627.1476,4393186.2538
30609,GRETNA (N) LA,2706,WM Supercenter,Retail,1501 MANHATTAN BLVD,HARVEY,JEFFERSON,LA,70058-3405,Open,5ae072d7-5c34-4457-be9d-04584982c4ea,-10025131.8877,3490112.3326
30611,TEMECULA CA,2708,WM Supercenter,Retail,32225 TEMECULA PKWY,TEMECULA,RIVERSIDE,CA,92592-6811,Open,da6c1838-a388-44b7-9fbb-62ad2b6b784a,-13034906.6825,3959209.7135
30613,BOWIE TX,271,WM Supercenter,Retail,1341 HIGHWAY 287 N,BOWIE,MONTAGUE,TX,76230-7531,Open,e2955e7e-996c-4ef9-a058-a0751d9a3700,-10891218.3428,3967278.1762
30614,"KETCHIKAN, AK",2710,Wal-Mart,Retail,4230 DON KING RD,KETCHIKAN,KETCHIKAN GATEWAY BOROUGH,AK,99901-9047,Open,2d94c360-2a12-46fa-89aa-f9408593d211,-14663047.7438,7435081.6354
30615,"KODIAK, AK",2711,Wal-Mart,Retail,2911 MILL BAY RD,KODIAK,KODIAK ISLAND BOROUGH,AK,99615-7809,Open,eb4ef1f3-0530-4dfa-9805-b79ef6759639,-16961224.6049,7927914.0708
30616,"MYRTLE BEACH (S), SC",2712,WM Supercenter,Retail,541 SEABOARD ST,MYRTLE BEACH,HORRY,SC,29577-9733,Open,756ae9f8-4adf-494c-ba8b-d76a51c9ea2a,-8784457.3498,3988966.672
30617,BIRMINGHAM AL,2713,WM Supercenter,Retail,5919 TRUSSVILLE CROSSINGS PKWY,BIRMINGHAM,JEFFERSON,AL,35235-8635,Open,b3266606-9b6f-433a-8c6f-f25d182a0354,-9643514.8696,3980444.4431
30618,"SPENCER, IA",2714,WM Supercenter,Retail,500 11TH ST SW,SPENCER,CLAY,IA,51301-5826,Open,71de1356-368b-4912-b6c7-0600849d20d0,-10592328.5156,5331040.7
30619,"DIBERVILLE, MS",2715,WM Supercenter,Retail,3615 SANGANI BLVD,DIBERVILLE,HARRISON,MS,39540-8770,Open,4f5daa62-1b02-4522-a44f-276a0b42154a,-9895775.4111,3562371.7656
30620,"CEDAR RAPIDS, IA",2716,WM Supercenter,Retail,3601 29TH AVE SW,CEDAR RAPIDS,LINN,IA,52404-3109,Open,84c6363e-e59f-4cd0-a5c9-2d7b7dabdbc7,-10210070.2973,5153009.0305
30621,"HATTIESBURG, MS",2717,WM Supercenter,Retail,5901 U S HIGHWAY 49,HATTIESBURG,FORREST,MS,39402-2858,Open,d9647097-812e-4154-bbcf-55f94911dbea,-9943196.9576,3672866.3766
30622,"HOUSTON (C), TX",2718,Wal-Mart,Retail,9555 S POST OAK RD,HOUSTON,HARRIS,TX,77096-4339,Open,8b661343-7805-4d18-ae4f-4b5ceb73802c,-10626280.515,3462082.6471
30623,"BRISTOL, CT",2719,Wal-Mart,Retail,1400 FARMINGTON AVE,BRISTOL,HARTFORD,CT,06010-4701,Open,f0757626-5aea-4d09-b921-e7407be1b5c5,-8114920.8177,5115793.3949
30624,FRANKLIN TN,272,WM Supercenter,Retail,3600 MALLORY LN,FRANKLIN,WILLIAMSON,TN,37067-2900,Open,d70ae69f-ac2d-4577-966e-5521d6e9b2f3,-9664668.3558,4292231.5216
30625,"MADISON, MS",2720,WM Supercenter,Retail,127 GRANDVIEW BLVD,MADISON,MADISON,MS,39110-7595,Open,de807128-c464-4407-bcec-495c0b5e421e,-10033739.4446,3824811.705
30626,"CAYEY, PR",2721,WM Supercenter,Retail,PLAZA CAYEY 102 8000 AVE. JESUS T. PIÑERO,CAYEY,SANTA ISABEL,PR,00736-0000,Open,dedba9ca-fe81-468a-b4cf-81805c529e63,-7362017.3417,2051906.706
30627,"FAIRBANKS, AK",2722,WM Supercenter,Retail,537 JOHANSEN EXPY,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99701-3165,Open,35137735-e66e-48f2-8058-f750d63c4794,-16440725.3902,9570642.1283
30628,"SUMITON, AL",2723,WM Supercenter,Retail,690 HIGHWAY 78,SUMITON,WALKER,AL,35148-3419,Open,3bacde2d-774b-4e65-b4ab-9949919eacaf,-9689448.7424,3994678.9356
30629,"PASADENA, TX",2724,WM Supercenter,Retail,1107 SHAVER ST,PASADENA,HARRIS,TX,77506-4405,Open,95028684-0bb9-4837-828e-46410f1bb8ae,-10598773.8028,3464191.638
30630,"LEWIS CENTER, OH",2725,WM Supercenter,Retail,8659 COLUMBUS PIKE,LEWIS CENTER,DELAWARE,OH,43035-9699,Open,17b4079a-3b14-45ec-b349-719f92835ba7,-9241282.3724,4889974.4633
30631,"REYNOLDSBURG, OH",2726,WM Supercenter,Retail,2793 TAYLOR ROAD EXT,REYNOLDSBURG,FAIRFIELD,OH,43068-9549,Open,815ba720-749f-4f51-8a64-3bc683e6e448,-9215586.8283,4857088.8502
30632,"FLORIDA CITY, FL",2727,WM Supercenter,Retail,33501 S DIXIE HWY,FLORIDA CITY,MIAMI-DADE,FL,33034-5628,Open,4cba925e-7eb2-4b9b-9dab-759793411f14,-8958228.6334,2932058.832
30633,"DECATUR, (S), IL",2728,WM Supercenter,Retail,4625 E MARYLAND ST,DECATUR,MACON,IL,62521-5092,Open,92789ea9-ccac-4f80-9710-dda13fe0100c,-9894425.1057,4839598.6633
30634,"FORT COLLINS-LOVELAND, CO",2729,WM Supercenter,Retail,1250 E MAGNOLIA ST,FORT COLLINS,LARIMER,CO,80524-2754,Open,9ec4c16e-f75c-45c3-9689-a321f659baba,-11694651.6281,4951501.9517
30635,FULTON MS,273,WM Supercenter,Retail,100 INTERCHANGE DR,FULTON,ITAWAMBA,MS,38843-6010,Open,b904f161-71b8-44d3-97a6-c47cce5f357d,-9840332.6274,4061373.2153
30636,"TARBORO, NC",2730,WM Supercenter,Retail,110 RIVER OAKS DR,TARBORO,EDGECOMBE,NC,27886-4875,Open,e6aaedeb-ea53-45aa-bc37-3f70ba87b901,-8632300.4151,4284573.1548
30637,GAINESVILLE WEST MCEVER ROAD GA,2731,Neighborhood Market,Retail,2892 BROWNS BRIDGE RD,GAINESVILLE,HALL,GA,30504-0000,Open,478e0997-f188-47cc-b705-954f8e26e98a,-9336970.3803,4066509.6674
30638,"VILLA RICA, GA",2732,WM Supercenter,Retail,600 CARROLLTON VILLA RICA HWY,VILLA RICA,CARROLL,GA,30180-4969,Open,e4014353-47d8-4859-a560-b6893cee0257,-9454905.5884,3991280.7341
30639,"PERRY, GA",2733,WM Supercenter,Retail,1009 SAINT PATRICKS DR,PERRY,HOUSTON,GA,31069-2144,Open,f4284006-2268-48f4-92d6-d769e6af663a,-9321793.8602,3825511.2841
30640,"NORMAN (E), OK",2734,WM Supercenter,Retail,601 12TH AVE NE,NORMAN,CLEVELAND,OK,73071-5324,Open,97f0b8f3-de7e-43b2-992f-fb841252dcf9,-10844789.9888,4194737.6003
30641,"SACRAMENTO, CA",2735,WM Supercenter,Retail,6051 FLORIN RD,SACRAMENTO,SACRAMENTO,CA,95823-2304,Open,bca5b937-954d-4d83-b6ef-e2a2dc7e74e5,-13517923.0663,4650222.324
30644,"BAY MINETTE, AL",2739,WM Supercenter,Retail,701 MCMEANS AVE,BAY MINETTE,BALDWIN,AL,36507-3337,Open,cf7857af-55b3-4596-ab68-86a5ea81c7fb,-9772748.4495,3617960.3001
30645,IUKA MS,274,Wal-Mart,Retail,1110 BATTLEGROUND DR,IUKA,TISHOMINGO,MS,38852-1021,Open,23cda578-0fc4-444c-be6e-c388685e6a0b,-9818877.02,4137318.2673
30646,"TAMPA, FL",2740,WM Supercenter,Retail,19910 BRUCE B DOWNS BLVD,TAMPA,HILLSBOROUGH,FL,33647-2446,Open,9a4d017b-154a-43b2-932e-bf3bbbdd6a6c,-9167896.5566,3268576.9303
30647,"BENTONVILLE,AR WNM/NEIGHB",2741,Neighborhood Market,Retail,3510 SE 14TH ST,BENTONVILLE,BENTON,AR,72712-4931,Open,aed89d8f-4c79-4b65-80b9-4abed81c2b67,-10483077.5636,4349481.6923
30648,"SPRINGDALE,AR WNM/NEIGHB",2742,Neighborhood Market,Retail,1375 MARKET SQUARE DR,SPRINGDALE,WASHINGTON,AR,72762-4984,Open,fa5f5c85-482c-4df3-8ad5-eeb66dce82f5,-10482123.4443,4324502.976
30649,"SHERWOOD,AR WNM NEIGH MKT",2743,Neighborhood Market,Retail,8801 HIGHWAY 107,SHERWOOD,PULASKI,AR,72120-2929,Open,d3683dee-6151-4cbe-9d5c-8145947b744a,-10267339.7225,4141515.7044
30650,"FORT SMITH,AR WNM NEIGH M",2744,Neighborhood Market,Retail,4900 ROGERS AVE STE 101J,FORT SMITH,SEBASTIAN,AR,72903-2068,Open,c655d1db-d032-4a03-a521-cfee1564a644,-10506192.2766,4213451.8324
30651,"FAYETTEVILLE,AR WNM NEIGH",2745,Neighborhood Market,Retail,2690 E CITIZENS DR,FAYETTEVILLE,WASHINGTON,AR,72703-4339,Open,e3a95914-f1f9-4ff7-a4e0-67f012da4a04,-10477728.2168,4312946.8764
30653,"WARWICK (W), RI",2747,Wal-Mart,Retail,650 BALD HILL RD,WARWICK,KENT,RI,02886-1863,Open,4d612b74-97ab-4d78-b567-8f2004f718d6,-7957037.2745,5118999.3401
30654,"GULF SHORES, AL",2748,WM Supercenter,Retail,170 E FORT MORGAN RD,GULF SHORES,BALDWIN,AL,36542-3510,Open,bb3b74bf-f172-441c-9e04-4d96459ec092,-9761188.2543,3537971.874
30655,"SPRUCE PINE, NC",2749,WM Supercenter,Retail,2514 HALLTOWN RD,SPRUCE PINE,MITCHELL,NC,28777-5461,Open,118ee2fd-5e67-4808-986a-936b05782cae,-9133137.1569,4282907.7753
30656,LIVINGSTON TX,275,WM Supercenter,Retail,1620 W CHURCH ST,LIVINGSTON,POLK,TX,77351-9043,Open,f7215d30-bf5b-42e4-bffb-6ea030133dd4,-10570325.6617,3595952.8555
30657,PRINCETON KY,204,WM Supercenter,Retail,1500 US HIGHWAY 62 W,PRINCETON,CALDWELL,KY,42445-6106,Open,9b8925ad-3e39-45f9-ae83-eace5444d05a,-9787024.9515,4454565.3624
30658,"BURLINGTON, NJ",2040,WM Supercenter,Retail,2106 MOUNT HOLLY RD,BURLINGTON,BURLINGTON,NJ,08016-4158,Open,8ccdd0cf-1415-42a3-9115-1dbb6e6121f4,-8331449.4725,4872859.0317
30659,"PENNSVILLE, NJ",2041,Wal-Mart,Retail,709 S BROADWAY,PENNSVILLE,SALEM,NJ,08070-9655,Open,d1536794-fffe-4682-9d9a-18b1c195c85d,-8405145.2018,4809733.076
30661,"WARSAW, NY",2043,Wal-Mart,Retail,2348 ROUTE 19 N,WARSAW,WYOMING,NY,14569-9356,Open,ab6eca70-8c1c-44a2-8c8e-0765a2949fcb,-8697186.5425,5276619.0369
30662,"CHICO, CA",2044,Wal-Mart,Retail,2044 FOREST AVE,CHICO,BUTTE,CA,95928-7619,Open,83ee9f68-a894-4f25-a08d-0cade3ff51be,-13559265.5667,4825804.5321
30663,"WHITE MARSH, MD",2045,WM Supercenter,Retail,8118 PERRY HILLS CT,NOTTINGHAM,BALTIMORE,MD,21236-3514,Open,64895795-7687-445b-b6c5-1da0d637cc36,-8517072.6083,4776138.5059
30664,"AUGUSTA, ME",2046,WM Supercenter,Retail,201 CIVIC CENTER DR,AUGUSTA,KENNEBEC,ME,04330-8033,Open,fe575716-55ea-4843-b0ca-3a322b4cabf6,-7768979.5814,5518700.0703
30665,"PALMYRA, ME",2047,WM Supercenter,Retail,1573 MAIN ST,PALMYRA,SOMERSET,ME,04965-3236,Open,bf345cd7-fa5c-422c-ac10-544b9abdd40c,-7713832.2396,5595961.3905
30666,"FAIRFIELD, CA",2048,WM Supercenter,Retail,2701 N TEXAS ST,FAIRFIELD,SOLANO,CA,94533-1204,Open,ae4193d8-5b15-4bf5-8932-59d2b118e2ab,-13584901.1096,4618925.9622
30667,"ALTOONA, PA",2049,WM Supercenter,Retail,2600 PLANK ROAD COMMONS,ALTOONA,BLAIR,PA,16601-9310,Open,303f48b1-c1ac-4c55-b06d-7fd0826e83cb,-8728063.0071,4932350.4748
30668,PHILADELPHIA MS,205,WM Supercenter,Retail,1002 W BEACON ST,PHILADELPHIA,NESHOBA,MS,39350-3204,Open,bc17601e-895e-41f7-8f98-cf287c37a098,-9921635.0401,3864487.1608
30669,"HENDERSON, NV",2050,WM Supercenter,Retail,300 E LAKE MEAD PKWY,HENDERSON,CLARK,NV,89015-5576,Open,59cb4fce-30a5-4681-a309-37b2fbbd528f,-12799217.4944,4305964.5351
30670,"KINGMAN, AZ",2051,WM Supercenter,Retail,3396 STOCKTON HILL RD,KINGMAN,MOHAVE,AZ,86409-3648,Open,c7bc77b6-8ee6-4373-bee2-f52a78aadf3e,-12694063.5449,4194169.622
30671,"UKIAH, CA",2052,Wal-Mart,Retail,1155 AIRPORT PARK BLVD,UKIAH,MENDOCINO,CA,95482-5998,Open,f64aac7b-9747-490e-84b0-c69e411566f3,-13714225.1922,4740843.0944
30672,"WILLOWS, CA",2053,WM Supercenter,Retail,470 N AIRPORT RD,WILLOWS,GLENN,CA,95988-9701,Open,1f25c5a2-6c7c-4185-8453-b8b193bcd47f,-13605212.0186,4797276.5731
30673,MARTELL (JACKSON) CA,2054,Wal-Mart,Retail,10355 WICKLOW WAY,JACKSON,AMADOR,CA,95642-9324,Open,c1344038-ad17-4e52-a3c7-b0c276a1cd87,-13448083.7781,4630113.8708
30674,"CONCORD, NH",2055,WM Supercenter,Retail,344 LOUDON RD,CONCORD,MERRIMACK,NH,03301-6095,Open,f76a4dcb-4e2a-48f5-b0a9-607639335bfc,-7957095.8286,5346680.2188
30675,"SARATOGA SPRINGS, NY",2056,WM Supercenter,Retail,16 OLD GICK RD,SARATOGA SPRINGS,SARATOGA,NY,12866-9452,Open,56f2cf94-8716-4319-bf3a-2adddedcba3a,-8209770.5899,5327811.3167
30676,"RINDGE, NH",2057,Wal-Mart,Retail,750 US ROUTE 202,RINDGE,CHESHIRE,NH,03461-5615,Open,6a458fac-ce7a-4e09-9db3-7aa6d0c5dcf9,-8019452.2206,5272887.9876
30677,"RALEIGH, NC",2058,WM Supercenter,Retail,1725 NEW HOPE CHURCH RD,RALEIGH,WAKE,NC,27609-6285,Open,c21c5548-66c5-40c1-ab2e-dc964757a93d,-8750539.5254,4278245.1887
30678,"GREENSBURG, PA",2059,WM Supercenter,Retail,2200 GREENGATE CENTRE CIR,GREENSBURG,WESTMORELAND,PA,15601-1290,Open,ec1abdea-578a-4500-8409-03f82c59e79d,-8858966.268,4910940.7291
30679,MCKINNEY TX,206,WM Supercenter,Retail,2041 N REDBUD BLVD,MCKINNEY,COLLIN,TX,75069-8214,Open,ecee1c69-7ab1-4403-8aaf-0532d022b121,-10756797.2747,3924808.4913
30681,"PLAINWELL, MI",2061,WM Supercenter,Retail,412 OAKS XING,PLAINWELL,ALLEGAN,MI,49080-1900,Open,9c82f47a-65e6-4ab9-8f1f-959d23e04574,-9537031.8767,5228317.2596
30682,"BENTON HARBOR, MI",2062,WM Supercenter,Retail,1400 MALL DR,BENTON HARBOR,BERRIEN,MI,49022-2325,Open,1b26cb2a-1d46-4a3d-bc11-b15d97810b71,-9620822.7254,5172556.2028
30683,"AUSTINTOWN, OH",2063,WM Supercenter,Retail,6001 MAHONING AVE,AUSTINTOWN,MAHONING,OH,44515-2227,Open,8d2ec9bd-117f-469e-944c-f5bb45d7a461,-8991711.4211,5026730.4438
30684,"MILFORD, PA",2064,WM Supercenter,Retail,220 ROUTE 6 AND 209,MILFORD,PIKE,PA,18337-9454,Open,d4ad951d-aaa0-4339-a2e2-d949f070249f,-8319351.8268,5064129.6722
30685,"KNOXVILLE (W), TN",2065,WM Supercenter,Retail,8445 WALBROOK DR,KNOXVILLE,KNOX,TN,37923-3115,Open,3d37fd67-b93d-4308-9850-2e7ddbf6b0e7,-9357833.434,4290498.4332
30686,"HOUSTON, TX",2066,WM Supercenter,Retail,2727 DUNVALE RD,HOUSTON,HARRIS,TX,77063-4401,Open,766abcd4-c9f3-4324-b192-b5a634dd1ba0,-10632316.4805,3469602.8652
30687,"MAYAGUEZ, PR",2067,Wal-Mart,Retail,975 AVE HOSTOS STE 2100,MAYAGUEZ,MAYAGUEZ,PR,00680-1252,Open,4495a377-6b80-4dbd-a3a5-e61db9be1968,-7473947.0859,2055725.2642
30688,"FAIRLESS HILLS, PA",2068,WM Supercenter,Retail,180 LEVITTOWN CTR,LEVITTOWN,BUCKS,PA,19055-2601,Open,57d7d01b-1445-4727-bf49-dc3cef36afa4,-8329198.4811,4886593.3062
30689,"SOUTH MEDFORD, OR",2069,WM Supercenter,Retail,1360 CENTER DR,MEDFORD,JACKSON,OR,97501-7941,Open,7919b6ea-017f-4897-8edb-0daadf869e3e,-13676319.3471,5207608.6775
30690,CLEVELAND OK,207,WM Supercenter,Retail,772 N AIRPORT RD,CLEVELAND,PAWNEE,OK,74020-1208,Open,50ad9659-730c-4418-b473-6b5962dc35ac,-10738242.5419,4341635.6118
30691,"ANCHORAGE,AK (N)",2070,WM Supercenter,Retail,3101 A ST,ANCHORAGE,ANCHORAGE,AK,99503-4050,Open,3085d572-f705-4dae-9b5d-c192c34466ed,-16684518.6372,8670098.3467
30692,"ANCHORAGE, AK(S)",2071,WM Supercenter,Retail,8900 OLD SEWARD HWY,ANCHORAGE,ANCHORAGE BOROUGH,AK,99515-2022,Open,b1da3855-00c5-4ac2-a755-35ff607f54f2,-16683436.8344,8658085.3463
30693,"GUAYAMA, PR",2072,Wal-Mart,Retail,AVE. LOS VETERANOS KM 134.7,GUAYAMA,GUAYAMA,PR,00784-0000,Open,71fd460c-7807-4c07-913e-9474a4663faf,-7357664.6383,2035280.3915
30694,"BROOKLYN, OH",2073,WM Supercenter,Retail,10000 BROOKPARK RD,CLEVELAND,CUYAHOGA,OH,44130-1102,Open,b75bb697-e074-4e08-a649-250d12096a16,-9100826.6747,5074566.5035
30695,"WASILLA, AK",2074,WM Supercenter,Retail,1350 S SEWARD MERIDIAN PKWY,WASILLA,MATANUSKA-SUSITNA BOROUGH,AK,99654-8332,Open,6012da2d-5041-41cd-ad81-347e1b212b0f,-16627247.4309,8757595.0782
30696,"BEND, OR",2075,WM Supercenter,Retail,20120 PINEBROOK BLVD,BEND,DESCHUTES,OR,97702-2537,Open,48c3d2c8-6437-4852-a01a-e683db5df643,-13504994.7546,5469123.2405
30698,"LAKE ELSINORE, CA",2077,WM Supercenter,Retail,29260 CENTRAL AVE,LAKE ELSINORE,RIVERSIDE,CA,92532-2232,Open,76702876-b8de-4a3e-addb-2cc125746128,-13061382.7321,3987661.3033
30699,"MARIETTA, OH",2078,WM Supercenter,Retail,804 PIKE ST,MARIETTA,WASHINGTON,OH,45750-3503,Open,3f9a39a7-cc80-4f21-9fa4-b91ca71ade0f,-9063519.7285,4779723.4266
30700,"MARQUETTE, MI",2079,WM Supercenter,Retail,3225 US HIGHWAY 41 W,MARQUETTE,MARQUETTE,MI,49855-9495,Open,a6eb04c7-f9f0-4b72-9942-4bc38f29df5d,-9735970.6048,5868539.5338
30702,"BATTLE CREEK, MI",2080,WM Supercenter,Retail,6020 B DR N,BATTLE CREEK,CALHOUN,MI,49014-8367,Open,260d7d52-82dc-428c-9c4e-c941c9158615,-9481877.2992,5199678.3607
30703,"CLEARWATER, FL",2081,WM Supercenter,Retail,23106 US HIGHWAY 19 N,CLEARWATER,PINELLAS,FL,33765-1849,Open,ec215b38-6a19-40cb-80a5-0e2fc4934b76,-9209741.7758,3246805.5622
30704,"CERRITOS, CA",2082,WM Supercenter,Retail,12701 TOWNE CENTER DR,CERRITOS,LOS ANGELES,CA,90703-8545,Open,d1ed64fb-7a00-4099-9e9c-f655eae9ca4c,-13142571.3318,4011693.5061
30705,"MORGANTOWN, WV",2083,WM Supercenter,Retail,75 RETAIL CIRCLE,MORGANTOWN,MONONGALIA,WV,26508-2528,Open,a548f662-4166-42a8-8871-d8f8e24779ff,-8901028.2262,4804917.1924
30706,"BOZEMAN, MT",2084,WM Supercenter,Retail,1500 N 7TH AVE,BOZEMAN,GALLATIN,MT,59715-2557,Open,52a35c24-0935-4640-b735-a6c799484563,-12361155.2606,5731557.182
30707,"ISABELA, PR",2085,Wal-Mart,Retail,3535 AVE MILITAR STE 193,ISABELA,ISABELA,PR,00662-4046,Open,0b9eb10a-c3bb-42c7-973b-ee8f220bb626,-7460909.6811,2092378.8394
30708,"PLANO, TX",2086,WM Supercenter,Retail,1700 DALLAS PKWY,PLANO,COLLIN,TX,75093-4519,Open,28d4d7d0-00e6-4a48-9f82-07279ae34387,-10778843.3206,3898557.8408
30709,"VADNAIS HTS, MN",2087,WM Supercenter,Retail,850 EAST COUNTY RD E,VADNAIS HEIGHTS,RAMSEY,MN,55127-7117,Open,7d90c1fc-55dc-4b3f-93a2-1edc71ede050,-10359884.5133,5629252.3853
30710,"BATAVIA, NY",2088,WM Supercenter,Retail,4133 VETERANS MEMORIAL DR,BATAVIA,GENESEE,NY,14020-1253,Open,7c940807-30f3-4de8-aaaf-00452aac03d6,-8706071.0624,5314047.92
30711,"BRISTOL, VA",2089,WM Supercenter,Retail,13245 LEE HWY,BRISTOL,BRISTOL CITY,VA,24202-5963,Open,c228a78c-cc30-454b-99bc-3d860cd678d0,-9142046.0557,4388340.5028
30712,OZARK AR,209,Wal-Mart,Retail,1516 N 18TH ST,OZARK,FRANKLIN,AR,72949-3611,Open,29d302f8-72da-44b9-91dc-72f29d923c52,-10446644.1414,4232545.6306
30713,"FRANKLIN, NJ",2090,Wal-Mart,Retail,230 STATE HIGHWAY,FRANKLIN,SUSSEX,NJ,07416-0000,Open,a7d88176-ba9a-4abe-819c-8135df1d54f5,-8302096.7491,5029471.8947
30714,"MIAMI (AIRPORT), FL",2091,WM Supercenter,Retail,8651 NW 13TH TER,DORAL,MIAMI-DADE,FL,33126-1512,Open,ed75b075-c904-43fc-a9da-81351a39694d,-8942888.2509,2972730.1138
30715,"OGDENSBURG, NY",2092,Wal-Mart,Retail,3000 FORD STREET EXT,OGDENSBURG,ST. LAWRENCE,NY,13669-4480,Open,e7764bce-56de-4c28-94bc-a24e9bf5dbf8,-8399737.1896,5575697.7404
30716,"UTICA, NY",2093,WM Supercenter,Retail,710 HORATIO ST,UTICA,ONEIDA,NY,13502-1461,Open,8b89cc42-d727-427c-80b2-b641fb14756e,-8374081.8318,5330781.265
30717,"VISTA, CA",2094,WM Supercenter,Retail,1800 UNIVERSITY DR,VISTA,SAN DIEGO,CA,92083-7700,Open,ea8a7115-e78f-494d-9c1e-1fe54faf3d15,-13048495.0075,3918244.4454
30718,"WAREHAM, MA",2095,WM Supercenter,Retail,15 TOBEY RD,WAREHAM,PLYMOUTH,MA,02571-1083,Open,4ddb7054-ae25-4d92-964b-6e5ed7b2f766,-7875489.1797,5127936.7649
30719,"WARMINSTER, PA",2096,WM Supercenter,Retail,100 E STREET RD,WARMINSTER,BUCKS,PA,18974-3400,Open,81c5af15-a506-4a8e-b641-b5955601f588,-8357962.213,4894291.324
30720,"HUDSON, NY",2097,WM Supercenter,Retail,460 FAIRVIEW AVE,HUDSON,COLUMBIA,NY,12534-1018,Open,ed65f194-b4d5-427c-90d6-de3d34c8be3e,-8209851.6305,5202773.4705
30721,"COLUMBUS, OH (NE)",2098,WM Supercenter,Retail,3900 MORSE RD,COLUMBUS,FRANKLIN,OH,43219-3016,Open,c7cbff31-2c4e-4541-8e29-eb0edd6160fa,-9229849.972,4874730.7465
30722,"PASO ROBLES, CA EF",2099,Wal-Mart,Retail,180 NIBLICK RD,PASO ROBLES,SAN LUIS OBISPO,CA,93446-4842,Open,ffb7e6fa-6366-46db-beca-12e73520ce98,-13434226.8392,4247427.3438
30723,ST ROBERT MO /WAYNESVILLE,21,WM Supercenter,Retail,185 SAINT ROBERT BLVD,SAINT ROBERT,PULASKI,MO,65584-3311,Open,b52e1631-39f8-45f0-9d44-b3f64d1da62e,-10258343.2152,4554755.2969
30724,HOLDENVILLE OK,210,Wal-Mart,Retail,500 EAST HIGHWAY 270,HOLDENVILLE,HUGHES,OK,74848-4238,Open,fbc602ab-ec38-4b6f-8c98-db59e1f0c23d,-10729130.0397,4175852.8264
30725,"CHEBOYGAN, MI",2100,WM Supercenter,Retail,1150 S MAIN ST,CHEBOYGAN,CHEBOYGAN,MI,49721-2223,Open,0e5f04cd-341c-4c8e-8734-dc86e0d79eff,-9404539.5301,5720640.7236
30726,"KENNEWICK, WA",2101,WM Supercenter,Retail,2720 S QUILLAN ST,KENNEWICK,BENTON,WA,99337-2404,Open,cb787bbe-67ef-4bee-a9ef-356deb19d8ff,-13266751.0068,5809660.5649
30727,"LUDINGTON, MI",2102,WM Supercenter,Retail,4854 W US HIGHWAY 10,LUDINGTON,MASON,MI,49431-8703,Open,58193208-38e5-476f-902d-d5aa666da9d4,-9618050.3134,5458914.4208
30728,"WALPOLE, MA",2103,WM Supercenter,Retail,550 PROVIDENCE HWY,WALPOLE,NORFOLK,MA,02081-4231,Open,02528738-7785-4617-bcc2-d4e14d07d582,-7927572.7864,5182270.2426
30729,"NEWBURGH, NY",2104,WM Supercenter,Retail,1201 ROUTE 300,NEWBURGH,ORANGE,NY,12550-5005,Open,dc67e837-02d2-4e54-b117-274c3c74a542,-8245962.5601,5086017.8286
30730,"FARMERS BRANCH, TX",2105,WM Supercenter,Retail,4122 L B J FWY,DALLAS,DALLAS,TX,75244-5703,Open,09c0ad17-77d0-4d72-b7bb-bb7a44f74e98,-10780247.282,3884931.6003
30731,"RENO (N), NV",2106,WM Supercenter,Retail,2425 E 2ND ST,RENO,WASHOE,NV,89502-1218,Open,460ba990-0e67-4495-a37f-65e8aaf3c59e,-13334039.4088,4797726.8618
30732,"LOCKPORT, NY",2107,WM Supercenter,Retail,5735 SOUTH TRANSIT ROAD,LOCKPORT,NIAGARA,NY,14094-5864,Open,771ba093-610b-4632-8abc-e724d8cba383,-8760067.5833,5334401.6531
30733,"MAYS LANDING, NJ",2108,WM Supercenter,Retail,4620 BLACK HORSE PIKE,MAYS LANDING,ATLANTIC,NJ,08330-3213,Open,6cdd94fc-adb1-48ca-ae1f-1d1e47830329,-8310371.0156,4786646.1101
30734,"MILLVILLE, NJ",2109,Wal-Mart,Retail,2291 N 2ND ST,MILLVILLE,CUMBERLAND,NJ,08332-1305,Open,76fb2fdc-971d-485a-b1d4-5f67453d4c95,-8352939.8115,4782774.3822
30735,HILLSBORO TX,211,WM Supercenter,Retail,401 COKE AVE,HILLSBORO,HILL,TX,76645-2671,Open,3cdae395-fd3b-4a70-8313-1775ac60fc0e,-10809113.9844,3763879.4142
30736,"PARAMOUNT, CA",2110,WM Supercenter,Retail,14501 LAKEWOOD BLVD,PARAMOUNT,LOS ANGELES,CA,90723-3601,Open,4b04314f-5dcd-4cb4-a321-1807de80faf3,-13151880.3129,4015712.8313
30737,HOOVER SE AL,2111,WM Supercenter,Retail,5335 HIGHWAY 280,HOOVER,SHELBY,AL,35242-5317,Open,d8740943-a562-4935-a18a-6f85e1254ad0,-9648714.2691,3951441.0982
